Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000, 67.918216,  1.043093E-01,  4.218325E-01, -3.806958E+01, 1.000,  112
  0.000000, 67.918216,  1.043174E-01,  4.225974E-01, -3.826844E+01, 1.000,  114
  0.000000, 67.918216,  1.122836E-01,  2.008531E-01, -3.314459E+01, 1.000,  144
  0.000000, 67.918216,  1.187466E-01,  2.049471E-01, -4.900466E+01, 1.000,  116
  0.000000, 67.918216,  1.197866E-01,  1.996505E-01, -5.222999E+01, 1.000,  116
  0.000000, 67.918216,  2.133253E-01,  9.062234E-01, -3.472339E+02, 1.000,  120
  0.000000, 67.918216,  2.133980E-01,  9.030685E-01, -3.458220E+02, 1.000,  120
  0.000000, 68.252788,  1.021922E-01,  4.552442E-01, -6.186050E+01, 1.000,  114
  0.000000, 68.252788,  1.022384E-01,  4.542045E-01, -6.199746E+01, 1.000,  114
  0.000000, 68.252788,  1.044742E-01,  4.225387E-01, -3.826312E+01, 1.000,  114
  0.000000, 68.252788,  1.044770E-01,  4.233789E-01, -3.868428E+01, 1.000,  114
  0.000000, 68.252788,  1.133273E-01,  2.024585E-01, -3.421005E+01, 1.000,  144
  0.000000, 68.252788,  1.199206E-01,  2.067057E-01, -5.025323E+01, 1.000,  114
  0.000000, 68.252788,  1.209866E-01,  2.013176E-01, -5.365708E+01, 1.000,  114
  0.000000, 68.252788,  2.148419E-01,  9.122401E-01, -3.480845E+02, 1.000,  118
  0.000000, 68.252788,  2.148908E-01,  9.105716E-01, -3.488566E+02, 1.000,  116
  0.000000, 68.587361,  1.023115E-01,  4.554491E-01, -6.275315E+01, 1.000,  114
  0.000000, 68.587361,  1.023780E-01,  4.547095E-01, -6.192418E+01, 1.000,  116
  0.000000, 68.587361,  1.046187E-01,  4.232165E-01, -3.854360E+01, 1.000,  114
  0.000000, 68.587361,  1.046218E-01,  4.241732E-01, -3.881668E+01, 1.000,  116
  0.000000, 68.587361,  1.143850E-01,  2.041171E-01, -3.505202E+01, 1.000,  144
  0.000000, 68.587361,  1.211147E-01,  2.082970E-01, -5.152123E+01, 1.000,  114
  0.000000, 68.587361,  1.222092E-01,  2.028572E-01, -5.521787E+01, 1.000,  114
  0.000000, 68.587361,  2.163130E-01,  9.217827E-01, -3.573032E+02, 1.000,  118
  0.000000, 68.587361,  2.163276E-01,  9.165491E-01, -3.532928E+02, 1.000,  118
  0.000000, 68.921933,  1.024347E-01,  4.558445E-01, -6.059749E+01, 1.000,  114
  0.000000, 68.921933,  1.025365E-01,  4.552139E-01, -6.167516E+01, 1.000,  116
  0.000000, 68.921933,  1.047747E-01,  4.253198E-01, -3.944954E+01, 1.000,  116
  0.000000, 68.921933,  1.047806E-01,  4.237206E-01, -3.844447E+01, 1.000,  114
  0.000000, 68.921933,  1.154598E-01,  2.058299E-01, -3.592200E+01, 1.000,  141
  0.000000, 68.921933,  1.223149E-01,  2.100690E-01, -5.293073E+01, 1.000,  114
  0.000000, 68.921933,  1.234360E-01,  2.044436E-01, -5.689577E+01, 1.000,  114
  0.000000, 68.921933,  2.178435E-01,  9.225024E-01, -3.587155E+02, 1.000,  118
  0.000000, 68.921933,  2.178436E-01,  9.238342E-01, -3.558563E+02, 1.000,  118
  0.000000, 69.256506,  1.025909E-01,  4.565205E-01, -5.809096E+01, 1.000,  114
  0.000000, 69.256506,  1.026487E-01,  4.565162E-01, -6.102146E+01, 1.000,  116
  0.000000, 69.256506,  1.049295E-01,  4.254120E-01, -3.955691E+01, 1.000,  114
  0.000000, 69.256506,  1.049378E-01,  4.252331E-01, -3.918640E+01, 1.000,  116
  0.000000, 69.256506,  1.165346E-01,  2.076641E-01, -3.693010E+01, 1.000,  142
  0.000000, 69.256506,  1.235445E-01,  2.117405E-01, -5.436760E+01, 1.000,  114
  0.000000, 69.256506,  1.246950E-01,  2.060631E-01, -5.865445E+01, 1.000,  114
  0.000000, 69.256506,  2.193319E-01,  9.296405E-01, -3.600008E+02, 1.000,  118
  0.000000, 69.256506,  2.195102E-01,  9.264905E-01, -3.588683E+02, 1.000,  118
  0.000000, 69.591078,  1.027201E-01,  4.585940E-01, -6.276408E+01, 1.000,  114
  0.000000, 69.591078,  1.027752E-01,  4.570415E-01, -6.085030E+01, 1.000,  114
  0.000000, 69.591078,  1.050613E-01,  4.252093E-01, -3.915652E+01, 1.000,  114
  0.000000, 69.591078,  1.050695E-01,  4.258295E-01, -3.908283E+01, 1.000,  114
  0.000000, 69.591078,  1.176698E-01,  2.093146E-01, -3.780266E+01, 1.000,  142
  0.000000, 69.591078,  1.248076E-01,  2.133836E-01, -5.590867E+01, 1.000,  114
  0.000000, 69.591078,  1.259881E-01,  2.076660E-01, -6.047427E+01, 1.000,  114
  0.000000, 69.591078,  2.208148E-01,  9.348794E-01, -3.673570E+02, 1.000,  118
  0.000000, 69.591078,  2.208432E-01,  9.367142E-01, -3.645510E+02, 1.000,  118
  0.000000, 69.925651,  1.028539E-01,  4.588049E-01, -6.128044E+01, 1.000,  110
  0.000000, 69.925651,  1.029408E-01,  4.575182E-01, -6.194862E+01, 1.000,  114
  0.000000, 69.925651,  1.052177E-01,  4.257922E-01, -3.906173E+01, 1.000,  110
  0.000000, 69.925651,  1.052248E-01,  4.268208E-01, -3.963067E+01, 1.000,  114
  0.000000, 69.925651,  1.188076E-01,  2.111305E-01, -3.881498E+01, 1.000,  142
  0.000000, 69.925651,  1.260765E-01,  2.152289E-01, -5.753378E+01, 1.000,  114
  0.000000, 69.925651,  1.272870E-01,  2.092955E-01, -6.242969E+01, 1.000,  114
  0.000000, 69.925651,  2.223747E-01,  9.468187E-01, -3.762655E+02, 1.000,  118
  0.000000, 69.925651,  2.224561E-01,  9.437563E-01, -3.738742E+02, 1.000,  118
  0.000000, 70.260223,  1.029914E-01,  4.604997E-01, -6.253226E+01, 1.000,  110
  0.000000, 70.260223,  1.030685E-01,  4.580132E-01, -6.049726E+01, 1.000,  112
  0.000000, 70.260223,  1.053650E-01,  4.266925E-01, -3.933585E+01, 1.000,  110
  0.000000, 70.260223,  1.053738E-01,  4.275549E-01, -3.986143E+01, 1.000,  112
  0.000000, 70.260223,  1.199554E-01,  2.129699E-01, -3.989785E+01, 1.000,  140
  0.000000, 70.260223,  1.273652E-01,  2.169030E-01, -5.928468E+01, 1.000,  114
  0.000000, 70.260223,  1.286072E-01,  2.109951E-01, -6.451796E+01, 1.000,  114
  0.000000, 70.260223,  2.239924E-01,  9.523099E-01, -3.835910E+02, 1.000,  116
  0.000000, 70.260223,  2.239945E-01,  9.500245E-01, -3.772804E+02, 1.000,  116
  0.000000, 70.594796,  1.031144E-01,  4.614779E-01, -6.267298E+01, 1.000,  112
  0.000000, 70.594796,  1.031966E-01,  4.590370E-01, -6.082731E+01, 1.000,  112
  0.000000, 70.594796,  1.055150E-01,  4.278431E-01, -3.984505E+01, 1.000,  110
  0.000000, 70.594796,  1.055150E-01,  4.275848E-01, -3.973589E+01, 1.000,  112
  0.000000, 70.594796,  1.211543E-01,  2.148744E-01, -4.100878E+01, 1.000,  140
  0.000000, 70.594796,  1.286958E-01,  2.188302E-01, -6.109116E+01, 1.000,  114
  0.000000, 70.594796,  1.299697E-01,  2.125898E-01, -6.667251E+01, 1.000,  114
  0.000000, 70.594796,  2.253278E-01,  9.562582E-01, -3.815876E+02, 1.000,  116
  0.000000, 70.594796,  2.253534E-01,  9.579116E-01, -3.781111E+02, 1.000,  116
  0.000000, 70.929368,  1.032469E-01,  4.604423E-01, -6.115314E+01, 1.000,  112
  0.000000, 70.929368,  1.033425E-01,  4.588058E-01, -5.979914E+01, 1.000,  114
  0.000000, 70.929368,  1.056658E-01,  4.281090E-01, -3.985885E+01, 1.000,  112
  0.000000, 70.929368,  1.056747E-01,  4.286160E-01, -4.030929E+01, 1.000,  114
  0.000000, 70.929368,  1.223517E-01,  2.167874E-01, -4.224152E+01, 1.000,  143
  0.000000, 70.929368,  1.300328E-01,  2.204929E-01, -6.305336E+01, 1.000,  116
  0.000000, 70.929368,  1.313373E-01,  2.142007E-01, -6.894867E+01, 1.000,  116
  0.000000, 70.929368,  2.268965E-01,  9.668707E-01, -3.894277E+02, 1.000,  116
  0.000000, 70.929368,  2.269753E-01,  9.656366E-01, -3.931552E+02, 1.000,  116
  0.000000, 71.263941,  1.034037E-01,  4.634883E-01, -6.283498E+01, 1.000,  114
  0.000000, 71.263941,  1.034714E-01,  4.617835E-01, -6.254088E+01, 1.000,  114
  0.000000, 71.263941,  1.058033E-01,  4.295591E-01, -4.027872E+01, 1.000,  114
  0.000000, 71.263941,  1.058094E-01,  4.293449E-01, -4.047047E+01, 1.000,  114
  0.000000, 71.263941,  1.235788E-01,  2.187356E-01, -4.351259E+01, 1.000,  145
  0.000000, 71.263941,  1.313971E-01,  2.223729E-01, -6.512948E+01, 1.000,  116
  0.000000, 71.263941,  1.327352E-01,  2.158432E-01, -7.133788E+01, 1.000,  116
  0.000000, 71.263941,  2.282812E-01,  9.731989E-01, -3.963935E+02, 1.000,  116
  0.000000, 71.263941,  2.284439E-01,  9.722124E-01, -3.991531E+02, 1.000,  116
  0.000000, 71.598513,  1.035243E-01,  4.633010E-01, -6.156202E+01, 1.000,  114
  0.000000, 71.598513,  1.036080E-01,  4.611144E-01, -6.105645E+01, 1.000,  114
  0.000000, 71.598513,  1.059624E-01,  4.298647E-01, -4.024194E+01, 1.000,  114
  0.000000, 71.598513,  1.059641E-01,  4.300412E-01, -4.036994E+01, 1.000,  114
  0.000000, 71.598513,  1.248438E-01,  2.207283E-01, -4.482343E+01, 1.000,  143
  0.000000, 71.598513,  1.327877E-01,  2.240941E-01, -6.732246E+01, 1.000,  114
  0.000000, 71.598513,  1.341568E-01,  2.175188E-01, -7.384433E+01, 1.000,  114
  0.000000, 71.598513,  2.298620E-01,  9.808119E-01, -4.011192E+02, 1.000,  116
  0.000000, 71.598513,  2.298670E-01,  9.779709E-01, -4.023856E+02, 1.000,  116
  0.000000, 71.933086,  1.036383E-01,  4.632441E-01, -6.206588E+01, 1.000,  114
  0.000000, 71.933086,  1.037517E-01,  4.617822E-01, -6.072485E+01, 1.000,  114
  0.000000, 71.933086,  1.061030E-01,  4.298134E-01, -4.006861E+01, 1.000,  114
  0.000000, 71.933086,  1.061158E-01,  4.314741E-01, -4.103793E+01, 1.000,  114
  0.000000, 71.933086,  1.261124E-01,  2.227158E-01, -4.623183E+01, 1.000,  143
  0.000000, 71.933086,  1.342062E-01,  2.259407E-01, -6.955003E+01, 1.000,  112
  0.000000, 71.933086,  1.356101E-01,  2.192674E-01, -7.641796E+01, 1.000,  112
  0.000000, 71.933086,  2.312349E-01,  9.834823E-01, -4.048016E+02, 1.000,  116
  0.000000, 71.933086,  2.312990E-01,  9.877566E-01, -4.038519E+02, 1.000,  116
  0.000000, 72.267658,  1.038283E-01,  4.642699E-01, -6.016692E+01, 1.000,  114
  0.000000, 72.267658,  1.038299E-01,  4.613945E-01, -5.844392E+01, 1.000,  114
  0.000000, 72.267658,  1.062648E-01,  4.309695E-01, -4.003230E+01, 1.000,  114
  0.000000, 72.267658,  1.062928E-01,  4.317240E-01, -4.087934E+01, 1.000,  114
  0.000000, 72.267658,  1.273832E-01,  2.247685E-01, -4.774789E+01, 1.000,  143
  0.000000, 72.267658,  1.356751E-01,  2.277104E-01, -7.187277E+01, 1.000,  112
  0.000000, 72.267658,  1.371144E-01,  2.208597E-01, -7.907350E+01, 1.000,  112
  0.000000, 72.267658,  2.324605E-01,  9.958327E-01, -4.132667E+02, 1.000,  116
  0.000000, 72.267658,  2.329650E-01,  9.913847E-01, -4.051036E+02, 1.000,  116
  0.000000, 72.602230,  1.039002E-01,  4.640721E-01, -5.966127E+01, 1.000,  116
  0.000000, 72.602230,  1.040025E-01,  4.620480E-01, -5.964677E+01, 1.000,  114
  0.000000, 72.602230,  1.064295E-01,  4.322437E-01, -4.067152E+01, 1.000,  114
  0.000000, 72.602230,  1.064307E-01,  4.312012E-01, -4.001680E+01, 1.000,  116
  0.000000, 72.602230,  1.287139E-01,  2.268135E-01, -4.926325E+01, 1.000,  143
  0.000000, 72.602230,  1.371457E-01,  2.295831E-01, -7.431885E+01, 1.000,  112
  0.000000, 72.602230,  1.386203E-01,  2.225106E-01, -8.183419E+01, 1.000,  112
  0.000000, 72.602230,  2.341873E-01,  1.003276E+00, -4.157575E+02, 1.000,  116
  0.000000, 72.602230,  2.342458E-01,  9.994889E-01, -4.170567E+02, 1.000,  120
  0.000000, 72.936803,  1.040418E-01,  4.667975E-01, -6.167786E+01, 1.000,  116
  0.000000, 72.936803,  1.041499E-01,  4.650876E-01, -6.192074E+01, 1.000,  114
  0.000000, 72.936803,  1.065588E-01,  4.329063E-01, -4.113209E+01, 1.000,  114
  0.000000, 72.936803,  1.065589E-01,  4.326117E-01, -4.093695E+01, 1.000,  116
  0.000000, 72.936803,  1.300802E-01,  2.288974E-01, -5.086094E+01, 1.000,  143
  0.000000, 72.936803,  1.385738E-01,  2.315075E-01, -7.686687E+01, 1.000,  112
  0.000000, 72.936803,  1.400745E-01,  2.241274E-01, -8.456840E+01, 1.000,  112
  0.000000, 72.936803,  2.357014E-01,  1.005883E+00, -4.232855E+02, 1.000,  118
  0.000000, 72.936803,  2.357317E-01,  1.009501E+00, -4.210717E+02, 1.000,  116
  0.000000, 73.271375,  1.041815E-01,  4.670750E-01, -6.170699E+01, 1.000,  116
  0.000000, 73.271375,  1.042755E-01,  4.643316E-01, -6.150815E+01, 1.000,  116
  0.000000, 73.271375,  1.066979E-01,  4.342347E-01, -4.170699E+01, 1.000,  116
  0.000000, 73.271375,  1.067184E-01,  4.339813E-01, -4.149518E+01, 1.000,  116
  0.000000, 73.271375,  1.314656E-01,  2.310592E-01, -5.255245E+01, 1.000,  145
  0.000000, 73.271375,  1.400879E-01,  2.333523E-01, -7.947849E+01, 1.000,  112
  0.000000, 73.271375,  1.416228E-01,  2.257422E-01, -8.745309E+01, 1.000,  112
  0.000000, 73.271375,  2.371393E-01,  1.016830E+00, -4.317809E+02, 1.000,  116
  0.000000, 73.271375,  2.372490E-01,  1.014126E+00, -4.295728E+02, 1.000,  116
  0.000000, 73.605948,  1.042904E-01,  4.723798E-01, -6.817779E+01, 1.000,  116
  0.000000, 73.605948,  1.043875E-01,  4.651712E-01, -5.910167E+01, 1.000,  114
  0.000000, 73.605948,  1.068208E-01,  4.336146E-01, -4.137262E+01, 1.000,  116
  0.000000, 73.605948,  1.068803E-01,  4.331663E-01, -4.086169E+01, 1.000,  114
  0.000000, 73.605948,  1.328828E-01,  2.329868E-01, -5.432738E+01, 1.000,  143
  0.000000, 73.605948,  1.415402E-01,  2.353965E-01, -8.208196E+01, 1.000,  112
  0.000000, 73.605948,  1.431097E-01,  2.276616E-01, -9.029656E+01, 1.000,  112
  0.000000, 73.605948,  2.385954E-01,  1.023883E+00, -4.172909E+02, 1.000,  116
  0.000000, 73.605948,  2.389434E-01,  1.027010E+00, -4.335500E+02, 1.000,  116
  0.000000, 73.940520,  1.044303E-01,  4.705688E-01, -6.331419E+01, 1.000,  116
  0.000000, 73.940520,  1.045383E-01,  4.667496E-01, -6.234435E+01, 1.000,  114
  0.000000, 73.940520,  1.070055E-01,  4.353663E-01, -4.193675E+01, 1.000,  114
  0.000000, 73.940520,  1.070083E-01,  4.350044E-01, -4.177497E+01, 1.000,  116
  0.000000, 73.940520,  1.342845E-01,  2.354291E-01, -5.620493E+01, 1.000,  143
  0.000000, 73.940520,  1.431499E-01,  2.367504E-01, -8.468517E+01, 1.000,  114
  0.000000, 73.940520,  1.447485E-01,  2.290181E-01, -9.321202E+01, 1.000,  114
  0.000000, 73.940520,  2.400310E-01,  1.031518E+00, -4.367984E+02, 1.000,  118
  0.000000, 73.940520,  2.401094E-01,  1.032051E+00, -4.372387E+02, 1.000,  116
  0.000000, 74.275093,  1.045552E-01,  4.712893E-01, -6.369165E+01, 1.000,  114
  0.000000, 74.275093,  1.046792E-01,  4.684613E-01, -6.433639E+01, 1.000,  114
  0.000000, 74.275093,  1.071540E-01,  4.365469E-01, -4.272847E+01, 1.000,  114
  0.000000, 74.275093,  1.071557E-01,  4.358051E-01, -4.198269E+01, 1.000,  114
  0.000000, 74.275093,  1.357431E-01,  2.376764E-01, -5.818912E+01, 1.000,  141
  0.000000, 74.275093,  1.447177E-01,  2.389082E-01, -8.747204E+01, 1.000,  114
  0.000000, 74.275093,  1.463508E-01,  2.306756E-01, -9.622352E+01, 1.000,  114
  0.000000, 74.275093,  2.414924E-01,  1.042257E+00, -4.498468E+02, 1.000,  116
  0.000000, 74.275093,  2.415466E-01,  1.037125E+00, -4.449379E+02, 1.000,  116
  0.000000, 74.609665,  1.046732E-01,  4.725427E-01, -6.419616E+01, 1.000,  114
  0.000000, 74.609665,  1.048149E-01,  4.673200E-01, -6.256840E+01, 1.000,  116
  0.000000, 74.609665,  1.073046E-01,  4.365498E-01, -4.232253E+01, 1.000,  114
  0.000000, 74.609665,  1.073097E-01,  4.372357E-01, -4.269250E+01, 1.000,  116
  0.000000, 74.609665,  1.372292E-01,  2.396861E-01, -6.018817E+01, 1.000,  141
  0.000000, 74.609665,  1.463036E-01,  2.407752E-01, -9.019652E+01, 1.000,  116
  0.000000, 74.609665,  1.479707E-01,  2.322756E-01, -9.923133E+01, 1.000,  116
  0.000000, 74.609665,  2.428758E-01,  1.046676E+00, -4.535717E+02, 1.000,  116
  0.000000, 74.609665,  2.429807E-01,  1.047432E+00, -4.511391E+02, 1.000,  118
  0.000000, 74.944238,  1.047868E-01,  4.718683E-01, -6.248316E+01, 1.000,  116
  0.000000, 74.944238,  1.049352E-01,  4.691811E-01, -6.388181E+01, 1.000,  114
  0.000000, 74.944238,  1.074530E-01,  4.376890E-01, -4.290488E+01, 1.000,  114
  0.000000, 74.944238,  1.074604E-01,  4.369043E-01, -4.213924E+01, 1.000,  116
  0.000000, 74.944238,  1.387341E-01,  2.421532E-01, -6.237158E+01, 1.000,  141
  0.000000, 74.944238,  1.479090E-01,  2.427869E-01, -9.300076E+01, 1.000,  116
  0.000000, 74.944238,  1.496103E-01,  2.339888E-01, -1.022763E+02, 1.000,  116
  0.000000, 74.944238,  2.443225E-01,  1.053312E+00, -4.596667E+02, 1.000,  116
  0.000000, 74.944238,  2.444484E-01,  1.055202E+00, -4.549060E+02, 1.000,  114
  0.000000, 75.278810,  1.049064E-01,  4.751668E-01, -6.547140E+01, 1.000,  116
  0.000000, 75.278810,  1.050631E-01,  4.714011E-01, -6.473930E+01, 1.000,  116
  0.000000, 75.278810,  1.075952E-01,  4.370864E-01, -4.248218E+01, 1.000,  116
  0.000000, 75.278810,  1.075975E-01,  4.390917E-01, -4.330226E+01, 1.000,  116
  0.000000, 75.278810,  1.402752E-01,  2.446282E-01, -6.463638E+01, 1.000,  141
  0.000000, 75.278810,  1.495320E-01,  2.436710E-01, -9.553766E+01, 1.000,  118
  0.000000, 75.278810,  1.512632E-01,  2.359363E-01, -1.053212E+02, 1.000,  116
  0.000000, 75.278810,  2.456732E-01,  1.064560E+00, -4.703326E+02, 1.000,  116
  0.000000, 75.278810,  2.457297E-01,  1.063451E+00, -4.582178E+02, 1.000,  116
  0.000000, 75.613383,  1.050336E-01,  4.753949E-01, -6.514691E+01, 1.000,  116
  0.000000, 75.613383,  1.051966E-01,  4.725603E-01, -6.634370E+01, 1.000,  116
  0.000000, 75.613383,  1.077387E-01,  4.402628E-01, -4.371826E+01, 1.000,  116
  0.000000, 75.613383,  1.077451E-01,  4.402310E-01, -4.343874E+01, 1.000,  116
  0.000000, 75.613383,  1.418402E-01,  2.470152E-01, -6.719961E+01, 1.000,  141
  0.000000, 75.613383,  1.511733E-01,  2.466996E-01, -9.855285E+01, 1.000,  116
  0.000000, 75.613383,  1.529433E-01,  2.374720E-01, -1.085681E+02, 1.000,  114
  0.000000, 75.613383,  2.470902E-01,  1.069525E+00, -4.659346E+02, 1.000,  116
  0.000000, 75.613383,  2.471328E-01,  1.068218E+00, -4.649969E+02, 1.000,  114
  0.000000, 75.947955,  1.051393E-01,  4.746831E-01, -6.257535E+01, 1.000,  116
  0.000000, 75.947955,  1.053075E-01,  4.743330E-01, -6.859882E+01, 1.000,  116
  0.000000, 75.947955,  1.078960E-01,  4.401009E-01, -4.341262E+01, 1.000,  116
  0.000000, 75.947955,  1.079027E-01,  4.406126E-01, -4.402578E+01, 1.000,  116
  0.000000, 75.947955,  1.434625E-01,  2.493729E-01, -6.965168E+01, 1.000,  141
  0.000000, 75.947955,  1.528535E-01,  2.485408E-01, -1.015524E+02, 1.000,  114
  0.000000, 75.947955,  1.546591E-01,  2.391661E-01, -1.117406E+02, 1.000,  114
  0.000000, 75.947955,  2.484186E-01,  1.078990E+00, -4.698514E+02, 1.000,  116
  0.000000, 75.947955,  2.485275E-01,  1.079358E+00, -4.759047E+02, 1.000,  116
  0.000000, 76.282528,  1.052572E-01,  4.780069E-01, -6.564654E+01, 1.000,  116
  0.000000, 76.282528,  1.054329E-01,  4.755259E-01, -6.856778E+01, 1.000,  116
  0.000000, 76.282528,  1.080440E-01,  4.407346E-01, -4.451483E+01, 1.000,  116
  0.000000, 76.282528,  1.080453E-01,  4.409638E-01, -4.406578E+01, 1.000,  116
  0.000000, 76.282528,  1.450787E-01,  2.518965E-01, -7.252043E+01, 1.000,  141
  0.000000, 76.282528,  1.545149E-01,  2.503722E-01, -1.042901E+02, 1.000,  114
  0.000000, 76.282528,  1.563593E-01,  2.410705E-01, -1.150671E+02, 1.000,  114
  0.000000, 76.282528,  2.497743E-01,  1.085552E+00, -4.715349E+02, 1.000,  116
  0.000000, 76.282528,  2.497926E-01,  1.086844E+00, -4.764416E+02, 1.000,  116
  0.000000, 76.617100,  1.053786E-01,  4.794440E-01, -6.673021E+01, 1.000,  116
  0.000000, 76.617100,  1.055548E-01,  4.768657E-01, -6.983747E+01, 1.000,  116
  0.000000, 76.617100,  1.081876E-01,  4.426171E-01, -4.493822E+01, 1.000,  116
  0.000000, 76.617100,  1.081991E-01,  4.413866E-01, -4.452071E+01, 1.000,  116
  0.000000, 76.617100,  1.467429E-01,  2.544223E-01, -7.541140E+01, 1.000,  141
  0.000000, 76.617100,  1.562078E-01,  2.525027E-01, -1.073256E+02, 1.000,  112
  0.000000, 76.617100,  1.580912E-01,  2.429321E-01, -1.184698E+02, 1.000,  112
  0.000000, 76.617100,  2.510949E-01,  1.090888E+00, -4.755059E+02, 1.000,  116
  0.000000, 76.617100,  2.511360E-01,  1.092589E+00, -4.812579E+02, 1.000,  116
  0.000000, 76.951673,  1.054686E-01,  4.804527E-01, -6.798095E+01, 1.000,  116
  0.000000, 76.951673,  1.056720E-01,  4.776860E-01, -6.998107E+01, 1.000,  114
  0.000000, 76.951673,  1.083400E-01,  4.426712E-01, -4.483234E+01, 1.000,  114
  0.000000, 76.951673,  1.083422E-01,  4.421535E-01, -4.470301E+01, 1.000,  116
  0.000000, 76.951673,  1.484241E-01,  2.571741E-01, -7.867452E+01, 1.000,  139
  0.000000, 76.951673,  1.579261E-01,  2.545124E-01, -1.104164E+02, 1.000,  113
  0.000000, 76.951673,  1.598478E-01,  2.447880E-01, -1.219605E+02, 1.000,  112
  0.000000, 76.951673,  2.523999E-01,  1.099628E+00, -4.813657E+02, 1.000,  114
  0.000000, 76.951673,  2.524388E-01,  1.099724E+00, -4.895575E+02, 1.000,  114
  0.000000, 77.286245,  1.055747E-01,  4.812645E-01, -6.814221E+01, 1.000,  116
  0.000000, 77.286245,  1.057809E-01,  4.798474E-01, -7.176059E+01, 1.000,  114
  0.000000, 77.286245,  1.084857E-01,  4.436850E-01, -4.543461E+01, 1.000,  114
  0.000000, 77.286245,  1.084935E-01,  4.429755E-01, -4.533575E+01, 1.000,  116
  0.000000, 77.286245,  1.501592E-01,  2.599771E-01, -8.213474E+01, 1.000,  140
  0.000000, 77.286245,  1.596307E-01,  2.567265E-01, -1.135698E+02, 1.000,  110
  0.000000, 77.286245,  1.615955E-01,  2.467785E-01, -1.256650E+02, 1.000,  110
  0.000000, 77.286245,  2.536380E-01,  1.107177E+00, -4.900073E+02, 1.000,  116
  0.000000, 77.286245,  2.536650E-01,  1.108769E+00, -4.951592E+02, 1.000,  116
  0.000000, 77.620818,  1.056846E-01,  4.819166E-01, -6.919923E+01, 1.000,  115
  0.000000, 77.620818,  1.058793E-01,  4.805061E-01, -7.226063E+01, 1.000,  114
  0.000000, 77.620818,  1.086300E-01,  4.448787E-01, -4.541617E+01, 1.000,  114
  0.000000, 77.620818,  1.086405E-01,  4.432954E-01, -4.585217E+01, 1.000,  114
  0.000000, 77.620818,  1.518834E-01,  2.626887E-01, -8.603912E+01, 1.000,  140
  0.000000, 77.620818,  1.614201E-01,  2.587525E-01, -1.168066E+02, 1.000,  110
  0.000000, 77.620818,  1.634325E-01,  2.486642E-01, -1.293651E+02, 1.000,  110
  0.000000, 77.620818,  2.548872E-01,  1.113446E+00, -4.965371E+02, 1.000,  116
  0.000000, 77.620818,  2.549890E-01,  1.116403E+00, -5.055026E+02, 1.000,  116
  0.000000, 77.955390,  1.057962E-01,  4.819870E-01, -6.846206E+01, 1.000,  114
  0.000000, 77.955390,  1.059977E-01,  4.855697E-01, -7.759347E+01, 1.000,  114
  0.000000, 77.955390,  1.087511E-01,  4.456490E-01, -4.675757E+01, 1.000,  114
  0.000000, 77.955390,  1.088164E-01,  4.455903E-01, -4.622198E+01, 1.000,  114
  0.000000, 77.955390,  1.536755E-01,  2.657415E-01, -9.012629E+01, 1.000,  140
  0.000000, 77.955390,  1.631601E-01,  2.608996E-01, -1.201879E+02, 1.000,  108
  0.000000, 77.955390,  1.652157E-01,  2.507440E-01, -1.332826E+02, 1.000,  108
  0.000000, 77.955390,  2.559400E-01,  1.125123E+00, -5.113041E+02, 1.000,  116
  0.000000, 77.955390,  2.565289E-01,  1.123557E+00, -5.038303E+02, 1.000,  116
  0.000000, 78.289963,  1.058777E-01,  4.862197E-01, -7.419270E+01, 1.000,  114
  0.000000, 78.289963,  1.060793E-01,  4.835120E-01, -7.361753E+01, 1.000,  114
  0.000000, 78.289963,  1.089282E-01,  4.457834E-01, -4.695794E+01, 1.000,  114
  0.000000, 78.289963,  1.089309E-01,  4.461439E-01, -4.597629E+01, 1.000,  114
  0.000000, 78.289963,  1.555164E-01,  2.689476E-01, -9.452709E+01, 1.000,  140
  0.000000, 78.289963,  1.649078E-01,  2.630668E-01, -1.237266E+02, 1.000,  110
  0.000000, 78.289963,  1.670086E-01,  2.528419E-01, -1.374316E+02, 1.000,  110
  0.000000, 78.289963,  2.572331E-01,  1.126801E+00, -5.099276E+02, 1.000,  116
  0.000000, 78.289963,  2.576380E-01,  1.131679E+00, -5.114313E+02, 1.000,  116
  0.000000, 78.624535,  1.057126E-01,  4.794980E-01, -6.444783E+01, 1.000,  114
  0.000000, 78.624535,  1.059104E-01,  4.884870E-01, -8.049888E+01, 1.000,  114
  0.000000, 78.624535,  1.089432E-01,  4.401355E-01, -4.236153E+01, 1.000,  114
  0.000000, 78.624535,  1.090596E-01,  4.387622E-01, -4.076655E+01, 1.000,  114
  0.000000, 78.624535,  1.570321E-01,  2.723270E-01, -1.005493E+02, 1.000,  140
  0.000000, 78.624535,  1.670319E-01,  2.651220E-01, -1.265698E+02, 1.000,  110
  0.000000, 78.624535,  1.692190E-01,  2.543060E-01, -1.409869E+02, 1.000,  110
  0.000000, 78.624535,  2.573009E-01,  1.136285E+00, -4.165409E+02, 1.000,  114
  0.000000, 78.624535,  2.585946E-01,  1.135884E+00, -4.298654E+02, 1.000,  116
  0.000000, 78.959108,  1.060467E-01,  4.874114E-01, -7.708129E+01, 1.000,  112
