Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000, 47.174721,  4.553400E-02,  8.436220E-01,  8.392624E+01,-1.000,   29
  0.000000, 47.174721,  4.756640E-02,  7.660202E-01,  1.323801E+02,-1.000,    7
  0.000000, 47.174721,  4.984585E-02,  8.800483E-01,  1.177454E+02,-1.000,   34
  0.000000, 47.174721,  1.473694E-01,  6.645170E-01, -1.050671E+01,-1.000,   62
  0.000000, 47.174721,  1.474583E-01,  6.529970E-01, -9.933004E+00,-1.000,   59
  0.000000, 47.174721,  1.793923E-01,  1.244009E+00,  7.789614E+01,-1.000,   88
  0.000000, 47.174721,  1.800871E-01,  1.240097E+00,  7.608379E+01,-1.000,   88
  0.000000, 47.174721,  2.851356E-01,  1.435857E+00,  7.377457E+02,-1.000,   63
  0.000000, 47.174721,  2.866948E-01,  1.536509E+00,  7.150480E+02,-1.000,   74
  0.000000, 47.174721,  2.949359E-01,  1.165828E+00,  5.913391E+01,-1.000,   20
  0.000000, 47.174721,  2.950045E-01,  1.154078E+00,  5.890581E+01,-1.000,   16
  0.000000, 47.174721,  3.686018E-01,  2.016832E+00,  4.530748E+03,-1.000,   59
  0.000000, 47.174721,  3.705633E-01,  2.021465E+00,  4.590420E+03,-1.000,   82
  0.000000, 47.174721,  4.008808E-01,  1.854084E+00,  2.936266E+03,-1.000,    2
  0.000000, 47.174721,  4.040114E-01,  1.854304E+00,  2.940967E+03,-1.000,    9
  0.000000, 47.174721,  5.233449E-01,  2.090078E+00,  6.279562E+02,-1.000,   12
  0.000000, 47.174721,  5.251499E-01,  2.113231E+00,  5.247927E+02,-1.000,   97
  0.000000, 47.174721,  5.272175E-01,  2.171443E+00,  3.389996E+02,-1.000,  122
  0.000000, 47.174721,  5.314796E-01,  2.297948E+00, -6.727143E+01,-1.000,   43
  0.000000, 47.174721,  5.711713E-01,  2.847762E+00, -2.713227E+02,-1.000,   53
  0.000000, 47.174721,  5.721412E-01,  2.843156E+00, -1.691897E+02,-1.000,  175
  0.000000, 47.174721,  5.774585E-01,  3.065233E+00, -1.412369E+03,-1.000,  103
  0.000000, 47.174721,  5.844810E-01,  3.262510E+00, -2.831254E+03,-1.000,   47
  0.000000, 47.174721,  6.158837E-01,  3.060198E+00, -5.780872E+03,-1.000,    1
  0.000000, 47.174721,  6.190022E-01,  3.091223E+00, -4.952930E+03,-1.000,    7
  0.000000, 47.174721,  6.863817E-01,  3.500541E+00,  7.039169E+02,-1.000,   33
  0.000000, 47.174721,  6.864176E-01,  3.488787E+00,  6.955972E+02,-1.000,   49
  0.000000, 47.174721,  7.137761E-01,  3.812999E+00, -3.201360E+03,-1.000,   50
  0.000000, 47.174721,  7.139351E-01,  3.738761E+00, -3.210319E+03,-1.000,   32
  0.000000, 47.174721,  7.148684E-01,  3.835802E+00, -2.988539E+03,-1.000,    4
  0.000000, 47.174721,  7.370529E-01,  3.031238E+00, -1.067723E+02,-1.000,   42
  0.000000, 47.174721,  7.371442E-01,  3.042927E+00, -1.075088E+02,-1.000,   54
  0.000000, 47.174721,  7.431191E-01,  2.892388E+00, -1.283762E+02,-1.000,   90
  0.000000, 47.174721,  7.431480E-01,  2.886967E+00, -1.264759E+02,-1.000,   66
  0.000000, 47.174721,  2.377227E+00,  6.621161E-01,  3.952090E+01, 1.000,   68
  0.000000, 47.174721,  2.377228E+00,  6.624078E-01,  3.946192E+01, 1.000,   66
  0.000000, 47.174721,  2.418389E+00,  7.200388E-01, -1.991486E+01, 1.000,    6
  0.000000, 47.174721,  2.418473E+00,  7.200729E-01, -1.980475E+01, 1.000,   74
  0.000000, 47.174721,  2.519558E+00,  5.439819E-01, -2.556412E+01, 1.000,   66
  0.000000, 47.174721,  1.307510E+01,  2.233742E+00,  2.303847E+00,-1.000,   65
  0.000000, 47.174721,  1.307513E+01,  2.251520E+00,  1.795189E+01,-1.000,    5
  0.000000, 47.174721,  1.307514E+01,  2.238774E+00,  4.085210E+00,-1.000,   45
  0.000000, 47.174721,  1.312848E+01,  2.486248E+00,  4.533896E+01,-1.000,   24
  0.000000, 47.174721,  1.317367E+01,  2.280411E+00, -3.343005E+01,-1.000,   24
  0.000000, 47.174721,  1.317375E+01,  2.286007E+00, -3.424937E+01,-1.000,   24
  0.000000, 47.509294,  4.282003E-02,  6.634762E-01,  1.158066E+02,-1.000,   46
  0.000000, 47.509294,  4.282308E-02,  6.739100E-01,  1.235573E+02,-1.000,   45
  0.000000, 47.509294,  4.533329E-02,  8.504833E-01,  8.570273E+01,-1.000,   21
  0.000000, 47.509294,  4.534545E-02,  8.869660E-01,  8.735908E+01,-1.000,   41
  0.000000, 47.509294,  4.761714E-02,  7.665757E-01,  1.325212E+02,-1.000,   12
  0.000000, 47.509294,  4.956367E-02,  9.197197E-01,  1.213598E+02,-1.000,   30
  0.000000, 47.509294,  5.045083E-02,  9.360127E-01,  8.130980E+01,-1.000,    2
  0.000000, 47.509294,  1.481286E-01,  6.680696E-01, -9.420028E+00,-1.000,   59
  0.000000, 47.509294,  1.482266E-01,  6.636766E-01, -8.536371E+00,-1.000,   47
  0.000000, 47.509294,  1.754262E-01,  1.240483E+00,  7.566641E+01,-1.000,   88
  0.000000, 47.509294,  1.761295E-01,  1.235211E+00,  7.404673E+01,-1.000,   88
  0.000000, 47.509294,  2.883555E-01,  1.392382E+00,  7.437045E+02,-1.000,   60
  0.000000, 47.509294,  2.902401E-01,  1.528610E+00,  7.111586E+02,-1.000,   75
  0.000000, 47.509294,  2.976735E-01,  1.167738E+00,  6.471504E+01,-1.000,    8
  0.000000, 47.509294,  2.976967E-01,  1.160605E+00,  6.579007E+01,-1.000,    8
  0.000000, 47.509294,  3.656881E-01,  2.046436E+00,  2.890134E+03,-1.000,    3
  0.000000, 47.509294,  3.734315E-01,  2.012193E+00,  4.829827E+03,-1.000,   52
  0.000000, 47.509294,  3.743285E-01,  2.014941E+00,  4.870740E+03,-1.000,   80
  0.000000, 47.509294,  4.069767E-01,  1.888789E+00,  2.954958E+03,-1.000,   11
  0.000000, 47.509294,  4.095954E-01,  1.868780E+00,  2.956456E+03,-1.000,   12
  0.000000, 47.509294,  5.240772E-01,  2.098624E+00,  6.491407E+02,-1.000,    4
  0.000000, 47.509294,  5.254020E-01,  2.084247E+00,  6.245234E+02,-1.000,   30
  0.000000, 47.509294,  5.261795E-01,  2.092267E+00,  6.153439E+02,-1.000,   85
  0.000000, 47.509294,  5.313878E-01,  2.209776E+00,  2.219944E+02,-1.000,  117
  0.000000, 47.509294,  5.343877E-01,  2.298604E+00, -3.188610E+01,-1.000,   70
  0.000000, 47.509294,  5.725545E-01,  2.870345E+00, -2.811812E+02,-1.000,   44
  0.000000, 47.509294,  5.726932E-01,  2.908301E+00, -2.841098E+02,-1.000,   46
  0.000000, 47.509294,  5.738668E-01,  2.821515E+00,  1.849382E+01,-1.000,   68
  0.000000, 47.509294,  5.740379E-01,  2.826099E+00, -2.619051E+01,-1.000,   12
  0.000000, 47.509294,  5.812713E-01,  3.204378E+00, -2.812412E+03,-1.000,    4
  0.000000, 47.509294,  5.819511E-01,  3.057807E+00, -1.558953E+03,-1.000,  114
  0.000000, 47.509294,  5.878817E-01,  3.288897E+00, -2.842351E+03,-1.000,   44
  0.000000, 47.509294,  6.229733E-01,  3.090244E+00, -4.365829E+03,-1.000,   10
  0.000000, 47.509294,  6.253165E-01,  3.082441E+00, -3.558138E+03,-1.000,    9
  0.000000, 47.509294,  6.932287E-01,  3.432061E+00,  7.742073E+02,-1.000,    5
  0.000000, 47.509294,  6.948131E-01,  3.497446E+00,  7.802951E+02,-1.000,   23
  0.000000, 47.509294,  6.965432E-01,  3.617035E+00,  7.849240E+02,-1.000,   16
  0.000000, 47.509294,  7.186229E-01,  4.008808E+00,  3.373872E+02,-1.000,   10
  0.000000, 47.509294,  7.229644E-01,  3.930199E+00, -1.125972E+03,-1.000,   28
  0.000000, 47.509294,  7.241144E-01,  3.781019E+00, -3.250362E+03,-1.000,   41
  0.000000, 47.509294,  7.246960E-01,  3.789625E+00, -3.098174E+03,-1.000,   42
  0.000000, 47.509294,  7.444491E-01,  3.038648E+00, -1.042518E+02,-1.000,    4
  0.000000, 47.509294,  7.446883E-01,  3.068121E+00, -1.060632E+02,-1.000,   55
  0.000000, 47.509294,  7.447900E-01,  3.079402E+00, -1.094779E+02,-1.000,   57
  0.000000, 47.509294,  7.504614E-01,  2.907339E+00, -1.356485E+02,-1.000,   90
  0.000000, 47.509294,  7.505538E-01,  2.902844E+00, -1.340206E+02,-1.000,   66
  0.000000, 47.509294,  2.395514E+00,  6.624170E-01,  4.106672E+01, 1.000,   66
  0.000000, 47.509294,  2.395526E+00,  6.625521E-01,  4.103444E+01, 1.000,   69
  0.000000, 47.509294,  2.442678E+00,  7.240189E-01, -2.128400E+01, 1.000,   80
  0.000000, 47.509294,  2.527740E+00,  5.460134E-01, -2.508192E+01, 1.000,   66
  0.000000, 47.509294,  1.316397E+01,  2.265608E+00,  5.668038E+00,-1.000,   25
  0.000000, 47.509294,  1.319932E+01,  2.507361E+00,  5.124015E+01,-1.000,   22
  0.000000, 47.509294,  1.325406E+01,  2.275321E+00, -3.112950E+01,-1.000,   22
  0.000000, 47.509294,  1.325409E+01,  2.278522E+00, -3.090590E+01,-1.000,   24
  0.000000, 47.843866,  4.283081E-02,  6.614744E-01,  1.065150E+02,-1.000,   49
  0.000000, 47.843866,  4.284935E-02,  6.721254E-01,  1.100171E+02,-1.000,   60
  0.000000, 47.843866,  4.533650E-02,  9.056278E-01,  8.644257E+01,-1.000,   36
  0.000000, 47.843866,  4.542527E-02,  9.274507E-01,  8.428786E+01,-1.000,   11
  0.000000, 47.843866,  4.772269E-02,  7.751884E-01,  1.258463E+02,-1.000,   16
  0.000000, 47.843866,  4.894383E-02,  8.724776E-01,  1.200039E+02,-1.000,   34
  0.000000, 47.843866,  5.032367E-02,  9.534439E-01,  8.318635E+01,-1.000,    1
  0.000000, 47.843866,  1.488673E-01,  6.668402E-01, -1.304728E+01,-1.000,   15
  0.000000, 47.843866,  1.489192E-01,  6.658835E-01, -1.181584E+01,-1.000,    6
  0.000000, 47.843866,  1.717048E-01,  1.234848E+00,  7.295081E+01,-1.000,   88
  0.000000, 47.843866,  1.723951E-01,  1.229366E+00,  7.171845E+01,-1.000,   88
  0.000000, 47.843866,  2.918183E-01,  1.387713E+00,  7.470664E+02,-1.000,   61
  0.000000, 47.843866,  2.939457E-01,  1.509648E+00,  7.140515E+02,-1.000,   68
  0.000000, 47.843866,  3.005163E-01,  1.168324E+00,  7.166625E+01,-1.000,    1
  0.000000, 47.843866,  3.005509E-01,  1.172388E+00,  7.171738E+01,-1.000,    2
  0.000000, 47.843866,  3.707157E-01,  2.047020E+00,  3.190580E+03,-1.000,   10
  0.000000, 47.843866,  3.778335E-01,  2.012915E+00,  4.833403E+03,-1.000,   51
  0.000000, 47.843866,  3.785045E-01,  2.023805E+00,  4.602867E+03,-1.000,   87
  0.000000, 47.843866,  4.136890E-01,  1.890814E+00,  2.971871E+03,-1.000,   12
  0.000000, 47.843866,  4.156490E-01,  1.874903E+00,  2.974222E+03,-1.000,   18
  0.000000, 47.843866,  5.277468E-01,  2.096964E+00,  6.212043E+02,-1.000,   84
  0.000000, 47.843866,  5.278115E-01,  2.096237E+00,  6.192385E+02,-1.000,   88
  0.000000, 47.843866,  5.382282E-01,  2.291971E+00, -5.535690E+01,-1.000,   64
  0.000000, 47.843866,  5.383704E-01,  2.286764E+00, -5.904587E+01,-1.000,   70
  0.000000, 47.843866,  5.743052E-01,  2.858278E+00, -2.808217E+02,-1.000,   24
  0.000000, 47.843866,  5.743642E-01,  2.893168E+00, -3.035594E+02,-1.000,   28
  0.000000, 47.843866,  5.754748E-01,  2.847592E+00,  1.917034E+01,-1.000,   55
  0.000000, 47.843866,  5.793319E-01,  2.928845E+00, -9.197468E+02,-1.000,   67
  0.000000, 47.843866,  5.929481E-01,  3.233949E+00, -2.859882E+03,-1.000,   64
  0.000000, 47.843866,  5.941313E-01,  3.385404E+00, -2.857664E+03,-1.000,   30
  0.000000, 47.843866,  6.299080E-01,  3.111193E+00, -5.307927E+03,-1.000,   11
  0.000000, 47.843866,  6.317794E-01,  3.097500E+00, -4.927312E+03,-1.000,   16
  0.000000, 47.843866,  7.034224E-01,  3.465236E+00,  7.880392E+02,-1.000,    4
  0.000000, 47.843866,  7.239387E-01,  3.897669E+00,  4.408585E+02,-1.000,   18
  0.000000, 47.843866,  7.279932E-01,  3.896223E+00,  3.622398E+02,-1.000,   31
  0.000000, 47.843866,  7.361124E-01,  3.823733E+00, -2.908096E+03,-1.000,   42
  0.000000, 47.843866,  7.361775E-01,  3.841783E+00, -3.000673E+03,-1.000,   51
  0.000000, 47.843866,  7.484334E-01,  3.308290E+00, -2.796948E+01,-1.000,   82
  0.000000, 47.843866,  7.526954E-01,  3.110454E+00, -1.114005E+02,-1.000,   67
  0.000000, 47.843866,  7.578182E-01,  2.924941E+00, -1.462339E+02,-1.000,   88
  0.000000, 47.843866,  7.580005E-01,  2.923084E+00, -1.453112E+02,-1.000,   66
  0.000000, 47.843866,  2.413695E+00,  6.621197E-01,  4.242550E+01, 1.000,   68
  0.000000, 47.843866,  2.413695E+00,  6.621977E-01,  4.242093E+01, 1.000,   65
  0.000000, 47.843866,  2.467222E+00,  7.279746E-01, -2.294886E+01, 1.000,   80
  0.000000, 47.843866,  2.536040E+00,  5.481357E-01, -2.456185E+01, 1.000,   66
  0.000000, 47.843866,  1.325460E+01,  2.309575E+00,  4.726683E+00,-1.000,   25
  0.000000, 47.843866,  1.327170E+01,  2.526166E+00,  5.587824E+01,-1.000,   22
  0.000000, 47.843866,  1.333599E+01,  2.273289E+00, -2.925749E+01,-1.000,   23
  0.000000, 47.843866,  1.333602E+01,  2.268126E+00, -2.925275E+01,-1.000,   22
  0.000000, 48.178439,  4.283105E-02,  6.894632E-01,  1.060054E+02,-1.000,   60
  0.000000, 48.178439,  4.284273E-02,  7.038398E-01,  1.075678E+02,-1.000,   64
  0.000000, 48.178439,  4.528383E-02,  9.122579E-01,  8.470385E+01,-1.000,    7
  0.000000, 48.178439,  4.534165E-02,  9.216380E-01,  8.570160E+01,-1.000,   25
  0.000000, 48.178439,  4.772530E-02,  7.852759E-01,  1.208783E+02,-1.000,   20
  0.000000, 48.178439,  4.898551E-02,  8.882318E-01,  1.124945E+02,-1.000,   42
  0.000000, 48.178439,  4.994913E-02,  1.020775E+00,  6.891289E+01,-1.000,    5
  0.000000, 48.178439,  1.495923E-01,  6.564263E-01, -1.255972E+01,-1.000,    1
  0.000000, 48.178439,  1.681242E-01,  1.232327E+00,  7.040005E+01,-1.000,   88
  0.000000, 48.178439,  1.688113E-01,  1.229070E+00,  6.927237E+01,-1.000,   88
  0.000000, 48.178439,  2.958086E-01,  1.391669E+00,  7.504301E+02,-1.000,   64
  0.000000, 48.178439,  2.972702E-01,  1.495771E+00,  7.316319E+02,-1.000,   72
  0.000000, 48.178439,  3.736842E-01,  2.033649E+00,  3.886500E+03,-1.000,    3
  0.000000, 48.178439,  3.811964E-01,  2.017077E+00,  4.616228E+03,-1.000,   60
  0.000000, 48.178439,  3.821492E-01,  2.023435E+00,  4.526110E+03,-1.000,   87
  0.000000, 48.178439,  4.202794E-01,  1.883703E+00,  2.987978E+03,-1.000,    9
  0.000000, 48.178439,  4.212030E-01,  1.880681E+00,  2.989260E+03,-1.000,   12
  0.000000, 48.178439,  4.252084E-01,  1.875857E+00,  2.993453E+03,-1.000,    6
  0.000000, 48.178439,  5.294083E-01,  2.104812E+00,  6.269593E+02,-1.000,   86
  0.000000, 48.178439,  5.294674E-01,  2.105000E+00,  6.267387E+02,-1.000,   84
  0.000000, 48.178439,  5.419036E-01,  2.280127E+00, -4.682181E+01,-1.000,   61
  0.000000, 48.178439,  5.420400E-01,  2.281989E+00, -4.575168E+01,-1.000,   67
  0.000000, 48.178439,  5.763278E-01,  3.026916E+00, -4.728309E+02,-1.000,   11
  0.000000, 48.178439,  5.766811E-01,  2.868648E+00, -9.208573E+01,-1.000,   80
  0.000000, 48.178439,  5.768783E-01,  2.827382E+00,  1.680332E+01,-1.000,   55
  0.000000, 48.178439,  5.908180E-01,  3.143286E+00, -2.867308E+03,-1.000,    8
  0.000000, 48.178439,  5.923818E-01,  3.148668E+00, -2.868305E+03,-1.000,   14
  0.000000, 48.178439,  5.977570E-01,  3.270723E+00, -2.874214E+03,-1.000,   40
  0.000000, 48.178439,  5.992966E-01,  3.257813E+00, -2.879947E+03,-1.000,   54
  0.000000, 48.178439,  6.372812E-01,  3.117036E+00, -4.773731E+03,-1.000,    8
  0.000000, 48.178439,  6.381145E-01,  3.109560E+00, -4.701348E+03,-1.000,   10
  0.000000, 48.178439,  6.416433E-01,  3.107122E+00, -2.936840E+03,-1.000,    5
  0.000000, 48.178439,  7.381319E-01,  3.851130E+00,  3.558890E+02,-1.000,   21
  0.000000, 48.178439,  7.495662E-01,  3.888284E+00, -2.812130E+03,-1.000,   26
  0.000000, 48.178439,  7.524694E-01,  3.953218E+00, -1.492588E+03,-1.000,   38
  0.000000, 48.178439,  7.576197E-01,  3.267528E+00, -1.084203E+01,-1.000,   90
  0.000000, 48.178439,  7.592103E-01,  3.233575E+00, -4.163430E+01,-1.000,   95
  0.000000, 48.178439,  7.651341E-01,  2.954014E+00, -1.575845E+02,-1.000,   88
  0.000000, 48.178439,  7.653303E-01,  2.957820E+00, -1.571202E+02,-1.000,   66
  0.000000, 48.178439,  7.676433E-01,  4.195962E+00, -4.718406E+02,-1.000,   13
  0.000000, 48.178439,  2.431726E+00,  6.633735E-01,  4.347546E+01, 1.000,   59
  0.000000, 48.178439,  2.431726E+00,  6.626598E-01,  4.349584E+01, 1.000,   59
  0.000000, 48.178439,  2.431914E+00,  6.551497E-01,  4.360880E+01, 1.000,    9
  0.000000, 48.178439,  2.431950E+00,  6.545517E-01,  4.359452E+01, 1.000,    6
  0.000000, 48.178439,  2.492093E+00,  7.318469E-01, -2.471507E+01, 1.000,   84
  0.000000, 48.178439,  2.544471E+00,  5.502957E-01, -2.402141E+01, 1.000,   66
  0.000000, 48.178439,  1.334559E+01,  2.545919E+00,  6.045058E+01,-1.000,   22
  0.000000, 48.178439,  1.334685E+01,  2.350029E+00,  5.747456E+00,-1.000,   25
  0.000000, 48.178439,  1.341962E+01,  2.268811E+00, -2.717622E+01,-1.000,   21
  0.000000, 48.178439,  1.341964E+01,  2.263531E+00, -2.657212E+01,-1.000,   22
  0.000000, 48.513011,  4.283285E-02,  7.083878E-01,  1.026939E+02,-1.000,   71
  0.000000, 48.513011,  4.286638E-02,  6.941178E-01,  1.038416E+02,-1.000,   74
  0.000000, 48.513011,  4.519645E-02,  9.641144E-01,  8.252684E+01,-1.000,   21
  0.000000, 48.513011,  4.519999E-02,  9.480789E-01,  8.191406E+01,-1.000,    2
  0.000000, 48.513011,  4.773999E-02,  8.175078E-01,  1.150060E+02,-1.000,   27
  0.000000, 48.513011,  4.880920E-02,  8.940602E-01,  1.134550E+02,-1.000,   50
  0.000000, 48.513011,  5.024947E-02,  1.011307E+00,  7.380859E+01,-1.000,    1
  0.000000, 48.513011,  1.647257E-01,  1.232314E+00,  6.774619E+01,-1.000,   90
  0.000000, 48.513011,  1.654058E-01,  1.228090E+00,  6.665582E+01,-1.000,   90
  0.000000, 48.513011,  2.997406E-01,  1.385230E+00,  7.573028E+02,-1.000,   61
  0.000000, 48.513011,  3.016138E-01,  1.490365E+00,  7.294877E+02,-1.000,   72
  0.000000, 48.513011,  3.850681E-01,  2.021679E+00,  4.541260E+03,-1.000,   60
  0.000000, 48.513011,  3.874107E-01,  2.029774E+00,  4.414324E+03,-1.000,   87
  0.000000, 48.513011,  4.253900E-01,  1.914549E+00,  3.004053E+03,-1.000,    4
  0.000000, 48.513011,  4.281469E-01,  1.883475E+00,  3.007394E+03,-1.000,    5
  0.000000, 48.513011,  4.287284E-01,  1.895656E+00,  3.009047E+03,-1.000,   11
  0.000000, 48.513011,  4.331131E-01,  1.888788E+00,  3.010806E+03,-1.000,    2
  0.000000, 48.513011,  5.310944E-01,  2.120988E+00,  6.331411E+02,-1.000,   88
  0.000000, 48.513011,  5.312396E-01,  2.116010E+00,  6.308702E+02,-1.000,   86
  0.000000, 48.513011,  5.457255E-01,  2.277494E+00, -3.573980E+01,-1.000,   51
  0.000000, 48.513011,  5.458784E-01,  2.277674E+00, -3.793765E+01,-1.000,   58
  0.000000, 48.513011,  5.782752E-01,  3.070072E+00, -5.820375E+02,-1.000,    9
  0.000000, 48.513011,  5.784597E-01,  2.881060E+00, -8.325554E+01,-1.000,   49
  0.000000, 48.513011,  5.784616E-01,  2.829445E+00,  2.057293E+01,-1.000,   40
  0.000000, 48.513011,  5.975554E-01,  3.156666E+00, -2.881504E+03,-1.000,   19
  0.000000, 48.513011,  5.976407E-01,  3.136119E+00, -2.881214E+03,-1.000,   22
  0.000000, 48.513011,  6.040709E-01,  3.341416E+00, -2.894410E+03,-1.000,   28
  0.000000, 48.513011,  6.046854E-01,  3.265599E+00, -2.895311E+03,-1.000,   56
  0.000000, 48.513011,  6.441215E-01,  3.119573E+00, -4.799301E+03,-1.000,    8
  0.000000, 48.513011,  6.465481E-01,  3.134109E+00, -4.721262E+03,-1.000,   10
  0.000000, 48.513011,  7.569824E-01,  3.907552E+00, -3.185180E+03,-1.000,    1
  0.000000, 48.513011,  7.671886E-01,  3.397670E+00,  3.076310E+01,-1.000,  123
  0.000000, 48.513011,  7.675657E-01,  3.378174E+00,  1.400804E+01,-1.000,   92
  0.000000, 48.513011,  7.688637E-01,  3.197755E+00, -1.215302E+02,-1.000,    2
  0.000000, 48.513011,  7.722942E-01,  2.993934E+00, -1.702867E+02,-1.000,   86
  0.000000, 48.513011,  7.725309E-01,  2.991137E+00, -1.713315E+02,-1.000,   64
  0.000000, 48.513011,  7.815289E-01,  4.094680E+00, -1.838940E+03,-1.000,   37
  0.000000, 48.513011,  7.819003E-01,  4.082608E+00, -1.629225E+03,-1.000,   28
  0.000000, 48.513011,  2.449625E+00,  6.593409E-01,  4.444682E+01, 1.000,   46
  0.000000, 48.513011,  2.449636E+00,  6.644563E-01,  4.444203E+01, 1.000,   37
  0.000000, 48.513011,  2.449730E+00,  6.562496E-01,  4.438192E+01, 1.000,   29
  0.000000, 48.513011,  2.449750E+00,  6.672299E-01,  4.436281E+01, 1.000,   19
  0.000000, 48.513011,  2.517310E+00,  7.357921E-01, -2.655719E+01, 1.000,   84
  0.000000, 48.513011,  2.553029E+00,  5.525726E-01, -2.348040E+01, 1.000,   66
  0.000000, 48.513011,  1.342128E+01,  2.565975E+00,  6.353190E+01,-1.000,   22
  0.000000, 48.513011,  1.344082E+01,  2.391659E+00,  8.495944E+00,-1.000,   25
  0.000000, 48.513011,  1.350501E+01,  2.266075E+00, -2.142931E+01,-1.000,   21
  0.000000, 48.513011,  1.350506E+01,  2.264380E+00, -2.282993E+01,-1.000,   23
  0.000000, 48.847584,  4.285431E-02,  6.975907E-01,  9.536312E+01,-1.000,   94
  0.000000, 48.847584,  4.286200E-02,  7.234118E-01,  1.042245E+02,-1.000,   75
  0.000000, 48.847584,  4.487103E-02,  7.384561E-01,  1.700751E+02,-1.000,    1
  0.000000, 48.847584,  4.508162E-02,  1.000627E+00,  8.483958E+01,-1.000,   22
  0.000000, 48.847584,  4.598004E-02,  9.683092E-01,  1.372112E+02,-1.000,    1
  0.000000, 48.847584,  4.776926E-02,  8.480229E-01,  1.153379E+02,-1.000,   46
  0.000000, 48.847584,  4.855967E-02,  8.861667E-01,  1.179969E+02,-1.000,   41
  0.000000, 48.847584,  1.614440E-01,  1.234998E+00,  6.546512E+01,-1.000,   90
  0.000000, 48.847584,  1.621454E-01,  1.233489E+00,  6.408894E+01,-1.000,   90
  0.000000, 48.847584,  3.034999E-01,  1.354475E+00,  7.712609E+02,-1.000,   61
  0.000000, 48.847584,  3.053985E-01,  1.479367E+00,  7.423116E+02,-1.000,   73
  0.000000, 48.847584,  3.904400E-01,  2.030188E+00,  4.525574E+03,-1.000,   69
  0.000000, 48.847584,  3.921095E-01,  2.035577E+00,  4.519924E+03,-1.000,   90
  0.000000, 48.847584,  4.312913E-01,  1.931852E+00,  3.020971E+03,-1.000,    4
  0.000000, 48.847584,  4.357392E-01,  1.905721E+00,  3.025512E+03,-1.000,   13
  0.000000, 48.847584,  4.357533E-01,  1.913071E+00,  3.025600E+03,-1.000,   20
  0.000000, 48.847584,  4.395385E-01,  1.906444E+00,  3.029064E+03,-1.000,   21
  0.000000, 48.847584,  5.325911E-01,  2.143018E+00,  6.425172E+02,-1.000,   88
  0.000000, 48.847584,  5.330840E-01,  2.133582E+00,  6.335242E+02,-1.000,   88
  0.000000, 48.847584,  5.497506E-01,  2.280129E+00, -3.232845E+01,-1.000,   32
  0.000000, 48.847584,  5.499651E-01,  2.281135E+00, -3.499636E+01,-1.000,   53
